url_length,tiny_url,pref_suf,https_token,iframe,anchor_tag,Favicon,SFH,requestURL,LinksInTags,label
46,1,1,0,1,0,0,0,0,0.2,1
54,1,1,1,1,0.260869565,1,1,1,0.853658537,0
49,1,1,1,1,0.215384615,1,0,1,0.75,0
20,1,1,1,1,0.262295082,0,0,1,0.806451613,0
46,1,1,1,1,1,1,1,0,0.5,1
19,1,1,1,1,0.861538462,1,1,0.96875,0.55,0
31,1,1,1,1,1,0,1,0,0.076923077,0
39,1,0,1,1,0,1,1,0,0.2,1
63,1,0,1,1,1,1,1,1,0.2,1
58,1,1,1,1,0.274509804,1,1,1,0.961538462,0
42,1,0,0,1,0,0,0,1,0.230769231,1
86,1,1,1,1,0,1,1,0,0,1
47,1,1,1,1,0.666666667,0,0,0,0.083333333,0
70,1,0,1,1,0.406896552,1,0,1,0.92,0
51,0,1,1,1,0.37414966,1,1,0.935483871,0.576923077,0
25,1,1,1,1,1,1,1,0,0.285714286,0
39,1,0,1,1,1,1,0,0,0.625,1
42,1,1,0,1,1,0,0,0,0,1
38,1,0,1,1,1,0,0,1,0.833333333,1
38,0,0,1,1,1,1,1,0,0.444444444,1
61,1,0,0,1,0,0,1,0.268292683,0,1
26,1,1,0,1,0.846153846,1,1,1,0,0
48,1,0,1,1,1,0,0,0,0,1
47,1,1,1,1,1,0,1,0,0.846153846,0
102,1,1,1,1,0.8,1,0,1,0.4,0
39,1,1,0,1,1,1,0,0,0.625,1
27,1,0,1,1,0,1,1,0,0.2,1
43,1,1,1,1,0.207446809,1,1,0.1,0.68,0
257,1,1,0,1,1,1,0,1,1,1
18,1,1,1,1,1,0,1,1,0.375,0
24,1,1,0,1,0.225806452,1,0,0,0.6,0
61,1,0,0,1,1,0,1,0.652173913,0,0
38,1,1,1,1,1,1,0,0,0.625,1
38,1,1,1,1,1,1,0,0.894736842,0.205607477,0
112,1,1,1,1,0.944029851,1,1,0.666666667,0.1875,0
24,1,1,1,1,0.977272727,1,0,0.333333333,1,0
66,1,1,1,1,0.696629213,0,0,0,0.069767442,0
36,1,1,0,1,0.175438596,0,1,1,0.875,0
66,1,1,1,1,1,1,1,0,0,1
65,1,1,1,1,0.981308411,1,0,0.941176471,0.714285714,0
243,1,0,0,1,1,1,0,1,0.5,1
53,1,1,1,1,1,1,0,0.2,0,1
69,1,1,1,1,1,0,1,1,0.2,1
33,1,0,1,1,0,1,1,0,0,0
57,1,1,1,1,0.153846154,0,1,0.833333333,0.75,0
53,1,1,1,1,0.4,1,1,0.967391304,0.6875,0
36,1,1,1,1,0.137931034,1,1,0.090909091,0.35,0
40,1,0,1,1,1,0,0,1,0.833333333,1
43,1,1,1,1,0,1,0,0,1,0
59,1,0,1,1,0,1,1,1,1,1
67,1,1,1,1,0.993055556,0,1,0,0,0
47,1,1,1,1,0.961389961,0,0,1,0.517241379,0
25,1,1,1,1,0.292682927,1,1,0,0.275,0
29,1,1,1,1,1,0,0,0.666666667,0.166666667,1
144,1,1,1,1,0,0,1,0,0,1
45,1,1,1,1,0,0,1,0.268292683,0,1
48,1,1,1,1,0.4375,0,1,0,0.558139535,0
48,1,1,0,1,1,1,0,1,0.777777778,1
31,1,1,1,1,1,1,1,1,0.5,0
53,1,1,1,1,0.14953271,1,1,0,0.5,0
92,1,1,1,1,0.9936407,1,0,0,0.380952381,0
54,1,1,0,1,1,1,1,1,0.857142857,1
45,1,0,1,1,1,0,0,1,0.833333333,1
36,1,0,0,1,1,1,0,1,1,1
82,1,0,0,1,1,0,1,0,0.5,1
59,1,0,1,1,1,1,1,1,0.2,1
81,1,1,1,1,0.8,0,1,1,0.75,0
76,1,1,1,1,0.927350427,1,1,0,0.1,0
41,1,1,1,1,1,1,0,0,0.1875,0
58,1,1,1,1,0.983695652,0,0,0.6,0.857142857,0
28,1,1,1,1,0,0,1,0,0,1
80,1,1,0,1,1,0,1,0,0,1
54,0,0,1,1,1,1,0,1,0.5,1
57,1,1,1,1,1,1,1,1,0.866666667,1
82,1,0,1,1,1,0,0,0,0,1
63,0,0,0,1,1,0,0,0,0,1
29,1,1,0,1,0,1,1,0,0,0
26,1,1,1,1,0,1,1,0,0,0
39,1,1,1,1,1,0,0,0,0,1
214,1,1,1,1,1,0,0,0,0,1
45,1,1,0,1,0.363636364,1,0,1,0.666666667,0
71,1,1,0,1,0,0,1,0,0,1
66,1,1,1,1,0.960629921,1,1,0.333333333,0.611111111,0
78,1,1,1,1,1,0,0,1,0.076923077,0
92,1,1,1,1,0.433962264,0,1,0.537313433,0.683673469,0
24,1,1,1,1,0,1,1,0,0,0
110,1,1,1,1,0,1,1,0,0,1
38,0,1,1,1,1,0,0,0,0,1
59,1,1,0,1,1,0,0,0,0,1
36,1,1,1,1,0.945945946,1,0,0.935483871,0.88,0
35,1,1,1,1,0,1,1,0,0.261904762,0
57,1,1,1,1,0.323809524,0,0,0.777777778,0.47826087,0
42,1,1,0,1,0,1,1,0,0,0
70,1,1,1,1,1,1,0,1,0.607142857,0
92,0,1,1,1,0.689655172,1,1,0,0.166666667,0
49,1,1,1,1,1,1,1,0,0.666666667,0
51,1,1,1,1,0.120689655,1,1,0.357142857,0.910891089,0
94,1,1,1,1,0.211538462,1,1,1,0.833333333,0
42,1,1,1,1,0.708333333,0,1,0.928571429,0.428571429,0
66,1,1,1,1,0.970833333,1,1,0,0.444444444,0
51,1,0,0,1,0,0,1,0.846153846,0.25,1
31,1,1,1,1,0.833333333,1,1,1,0.777777778,1
46,1,1,1,1,0.383333333,1,0,0.666666667,0.869565217,0
49,1,1,1,1,0.666666667,1,1,0,0.9375,0
47,0,1,1,1,0.059701493,0,1,0.571428571,0.545454545,0
31,1,0,1,1,1,0,1,0,0.230769231,0
20,1,1,1,1,1,0,1,0,0.292682927,0
496,1,1,1,1,1,0,1,0,0,1
53,1,1,1,1,1,0,0,0,0.470588235,0
36,1,1,1,1,0.961538462,0,0,0,0.058823529,0
62,1,0,1,1,1,0,1,0,0.090909091,1
76,0,0,1,1,0,1,1,0,0,1
38,0,0,1,1,1,0,0,1,0.833333333,1
29,1,1,1,1,1,1,1,0.5,1,1
20,1,1,1,1,0,1,1,0,0.090909091,0
24,1,1,0,1,1,0,0,1,0.333333333,1
25,1,0,1,1,0.022624434,1,1,1,0.869565217,0
55,1,1,1,1,0.922155689,1,0,1,0.3,0
97,1,1,1,1,0.358490566,1,1,0.422222222,0.923076923,0
121,1,1,1,1,0.990967742,1,0,0,0.822222222,0
30,1,0,1,1,0.990654206,1,1,1,0.153846154,0
42,1,1,0,1,0,1,1,0,0,0
54,1,1,0,1,0,1,1,0,0,1
46,1,1,0,1,1,0,0,0,0,1
230,1,1,0,1,1,1,0,1,1,1
208,1,1,0,1,1,1,0,1,0.5,1
100,1,1,1,1,0.78,0,1,0,0.111111111,0
41,1,1,1,1,0.244897959,1,1,0.571428571,0.947916667,0
88,1,1,0,1,1,0,0,0,0,1
52,1,1,1,1,1,0,1,0,0,0
114,1,1,1,1,0,1,0,1,1,1
39,0,1,0,1,1,0,0,0,0,1
85,1,1,1,1,1,0,0,0,0,1
48,1,1,1,1,1,1,1,1,0.777777778,0
73,0,0,1,1,0,1,1,0,0,1
47,1,0,1,1,0,1,1,0,1,1
83,1,1,1,1,0.75,1,1,0,0,0
54,1,1,0,1,0,1,1,0,0,0
75,0,1,0,1,0.35483871,0,1,0,0.294117647,0
98,1,1,1,1,0.15942029,1,1,0,0.789473684,0
49,1,0,1,1,1,1,1,1,0.857142857,1
55,1,0,1,1,1,1,0,0.333333333,0.1,1
35,1,1,1,1,0.366666667,1,1,0,0.9,0
246,1,1,1,1,0,0,1,0,0.045454545,0
45,1,0,0,1,1,1,1,0,0.5,1
46,1,1,0,1,1,1,1,0,1,0
36,1,1,1,1,1,1,0,0,0.321428571,0
47,1,1,1,1,0.101045296,0,0,0.485714286,0.194444444,0
73,0,0,1,1,0,1,1,0,0,1
52,1,1,0,1,1,0,0,0,0,1
111,1,1,0,1,0,1,1,0,0,0
132,1,1,1,1,0,1,1,0,0,1
36,0,1,1,1,0.930232558,1,1,0.979591837,0.909090909,0
74,1,1,1,1,1,1,1,0,1,0
44,1,1,1,1,1,1,1,0,1,0
88,1,1,1,1,0,1,1,1,1,0
81,1,1,0,1,0.113636364,1,1,0.538461538,0.31372549,0
75,0,0,0,1,0,1,1,0,0,1
44,1,1,1,1,0,1,1,0,0,1
99,1,1,1,1,1,1,0,1,1,1
27,1,0,1,1,0,1,1,0,0.2,1
72,1,1,0,1,0,1,1,0,0,0
46,0,1,1,1,0.982758621,1,1,0.191011236,0.5,0
52,1,1,0,1,1,0,0,0,0,0
41,1,1,0,1,0.103448276,1,1,1,0.92,0
28,0,1,1,1,0.964028777,1,0,0.692307692,0.966666667,0
82,1,1,1,1,1,0,0,1,0.333333333,0
98,1,1,1,1,1,0,0,0,0,1
24,1,1,1,1,0.242009132,0,1,0.738095238,0.875,0
31,1,1,1,1,0.689655172,0,1,0,0.285714286,0
93,1,1,1,1,0,0,0,0,0,1
27,1,0,1,1,1,1,1,0,0.5,1
50,1,1,1,1,1,0,1,0,0,0
76,1,1,1,1,1,0,0,0,0,1
56,1,1,0,1,0,0,1,0,0,1
306,1,1,0,1,0,1,1,0,0,1
28,1,0,0,1,0,1,1,0,0,1
85,1,0,1,1,0.085714286,1,1,0,0.466666667,0
87,0,1,0,1,1,0,1,0,0,0
29,1,1,1,1,1,1,1,0,0.456521739,0
31,1,1,1,1,1,0,0,0.125,0,1
56,1,0,1,1,1,0,1,0.058823529,0,1
57,1,1,1,1,1,0,0,0,0.333333333,1
143,1,0,1,1,0.463414634,1,0,0.75,0.806451613,0
43,1,1,0,1,1,0,0,1,0.75,1
29,1,1,1,1,0.476190476,0,0,0,0.013513514,0
91,1,1,0,1,1,0,0,0,0,1
66,1,1,1,1,0.666666667,0,0,0.75,0.5,0
40,0,1,1,1,0.139534884,1,1,1,0.947368421,0
49,1,1,0,1,1,0,0,0,0,1
34,1,0,1,1,1,0,0,1,0.333333333,1
54,1,1,0,1,1,1,0,1,0.5,1
23,1,1,1,1,1,0,1,0,0.041666667,0
42,1,1,1,1,0.904522613,1,1,0.413043478,0.755102041,0
56,1,1,1,1,0.945544554,1,0,0.819444444,0.24,0
72,1,1,1,1,1,1,0,0,0.035714286,0
36,1,0,1,1,1,1,1,1,1,1
30,1,1,1,1,0.976744186,0,1,0,0.058823529,0
67,1,1,1,1,1,1,0,0.5,0.928571429,1
45,1,0,1,1,0.875,0,1,1,0.916666667,1
121,1,1,0,1,0,1,0,1,0.5,1
94,1,0,0,1,0,1,0,1,0.333333333,1
65,1,1,1,1,0.084980237,1,1,1,1,0
65,1,0,1,1,0.652173913,1,1,0.5,0.76,0
49,1,1,1,1,0.895104895,0,1,1,0.787234043,0
60,1,0,0,1,1,1,0,1,0.666666667,1
61,1,1,1,1,0.575757576,1,1,1,0.887323944,0
32,1,1,1,1,0.981481481,1,1,0.068965517,0.615384615,0
49,1,0,0,1,1,1,1,0,0,1
27,0,1,1,1,1,1,1,1,0.583333333,0
41,1,1,1,1,0,1,1,1,0.979591837,0
39,1,1,1,1,1,1,1,0,0,1
38,1,1,1,1,0.993288591,1,0,1,0.9375,0
69,1,1,0,1,1,1,0,1,1,0
70,1,1,1,1,0.198757764,1,0,0.6,0.87755102,0
50,1,1,0,1,0.75,1,1,1,0.666666667,0
41,1,0,1,1,0,1,1,0,0.5,1
64,1,1,1,1,0.062111801,0,1,0.736842105,0.041666667,0
24,1,1,1,1,0,1,1,0,0,1
54,1,1,1,1,1,0,1,1,0.666666667,1
61,1,1,1,1,0,1,1,0,0,0
44,1,1,1,1,0.988764045,1,1,0.739130435,0.285714286,0
30,1,1,1,1,1,0,0,0,0,1
130,1,1,1,1,0,0,0,0,0,1
44,1,1,0,1,0.888888889,1,1,0,0.875,0
63,1,1,1,1,0.978873239,0,0,0.5,0.515151515,0
29,1,1,1,1,1,0,0,0,0.076923077,0
47,1,1,1,1,0.827067669,1,1,1,0.666666667,0
77,0,1,1,1,0.424460432,1,1,0,0.464285714,0
211,1,1,1,1,1,0,0,0,0,1
55,1,0,1,1,1,1,0,1,0.5,1
37,1,1,0,1,1,1,1,0,1,0
52,1,1,1,1,1,1,0,1,0.653846154,0
44,1,1,1,1,0.204301075,1,1,1,0.875,0
53,1,1,1,1,1,0,0,1,0.363636364,0
60,0,1,1,1,1,1,1,0,0,1
71,1,1,1,1,0.212389381,1,1,0.875,0.894736842,0
60,1,1,1,1,0.9375,0,0,1,0.47826087,0
75,1,1,0,1,0,1,0,0,1,1
106,1,0,1,1,0.359375,1,1,0.875,0.666666667,0
95,1,1,0,1,1,0,0,0,0,1
55,1,1,1,1,0.994594595,1,1,0.164835165,0.333333333,0
89,1,1,1,1,0.026104418,1,0,0.5,0.518518519,0
53,1,1,0,1,1,0,0,0,0,1
36,1,1,1,1,1,0,1,0,0,1
72,1,1,0,1,1,1,0,0.5,0.928571429,1
64,1,0,1,1,0.333333333,1,1,1,0.5,0
400,1,1,1,1,1,1,0,0.5,0.363636364,0
18,1,1,1,1,0.194444444,1,1,0.842105263,0.875,0
95,1,1,1,1,1,1,0,0.705882353,0.571428571,0
42,1,1,1,1,1,1,0,1,0.416666667,0
39,1,0,1,1,0,1,1,0,0,1
27,1,1,1,1,0,1,1,0,0,1
56,1,1,1,1,0.981981982,1,0,1,0.583333333,0
30,1,1,1,1,0.973404255,1,0,0,0.047619048,0
40,1,1,1,1,0,1,1,0,0,0
57,1,1,1,1,0,1,1,0,0,1
87,1,1,1,1,0.28125,1,1,0.909090909,0.377777778,0
45,0,0,0,1,1,0,0,1,0.833333333,1
102,1,1,1,1,0.932773109,1,0,0.307692308,0.722222222,0
221,1,0,1,1,1,1,0,1,1,1
40,1,1,0,1,1,1,0,1,1,1
41,1,1,1,1,1,1,0,0,0.5,0
32,1,1,1,1,1,1,0,0.833333333,0.538461538,0
22,1,1,1,1,0.235,1,0,0.75,0.692307692,0
53,1,1,1,1,0.21969697,1,1,1,0.673076923,0
39,1,1,0,1,1,1,0,1,1,1
41,1,1,1,1,1,1,0,1,0.666666667,0
79,1,1,1,1,0.96969697,1,0,0,0.235294118,0
46,1,0,1,1,1,0,0,1,0.833333333,1
33,1,1,1,1,1,0,0,0,0,1
78,1,1,1,1,0.842105263,0,1,0,0.375,0
64,1,1,0,1,1,1,0,0,0,0
44,1,1,1,1,0.540540541,1,1,1,0.833333333,0
79,0,0,1,1,0,1,1,0,0,1
64,1,1,1,1,0,1,0,1,1,1
49,1,1,0,1,1,1,0,0,0.833333333,1
50,1,1,0,1,0,1,1,0,0,0
23,1,1,0,1,1,1,1,0,0.5,1
82,1,1,1,1,0.944444444,1,0,0.102941176,0.056603774,0
29,0,1,0,1,0,1,1,0,0,1
39,1,1,0,1,1,0,0,1,0.833333333,1
44,1,0,1,1,0,1,1,0,0,1
71,1,1,1,1,0.5,1,1,1,0,0
24,1,1,1,1,1,1,1,0,0.043478261,0
44,1,1,1,1,1,0,1,0,0.094339623,1
56,0,1,1,1,1,1,0,1,0.666666667,0
83,0,1,0,1,0.829787234,1,1,1,0.375,0
56,1,0,0,1,0,1,1,0,1,1
50,1,1,1,1,1,1,1,1,0.866666667,1
37,1,1,1,1,0.666666667,0,0,0,0,0
60,1,1,1,1,0.140350877,1,1,0.948717949,0.533333333,0
29,1,1,1,1,0.626865672,0,1,0.97826087,0.785714286,0
23,1,1,1,1,0.101626016,1,1,0,0.907692308,0
45,1,0,1,1,1,0,0,1,0.833333333,1
42,1,1,1,1,1,0,1,0.75,0.142857143,0
73,1,0,1,1,0.191489362,1,1,0,0.296296296,0
41,1,1,1,1,0.144230769,1,1,0.866666667,0.833333333,0
66,1,1,1,1,1,1,0,1,0.62745098,0
74,1,0,1,1,0.18,0,1,0.428571429,0.826086957,0
74,1,1,1,1,0.5,0,1,0,0.3,1
91,1,1,1,1,0.115384615,1,0,0.833333333,0.833333333,0
50,1,1,1,1,0.541666667,1,1,1,0.804878049,0
24,1,1,1,1,0.102803738,0,1,0,0.25,0
49,1,1,1,1,0.143884892,1,0,1,0.910714286,0
43,1,0,0,1,1,0,0,1,0.833333333,1
39,1,1,0,1,1,1,1,0,0.5,1
63,1,1,1,1,0.741071429,1,1,0.054054054,0.537313433,0
56,1,1,0,1,1,0,0,0.75,0.75,1
39,1,1,1,1,0.967647059,1,1,0.015748031,0.375,0
49,1,1,0,1,0.599009901,1,1,0,0,0
60,1,1,0,1,1,0,1,1,0,1
68,1,1,1,1,1,1,1,0,0.285714286,0
29,1,1,1,1,0,1,1,0,0.307692308,0
32,1,1,0,1,1,0,0,0,0.2,1
21,1,1,1,1,0.914285714,1,0,0.972972973,0.722222222,0
33,1,1,1,1,0.978873239,0,0,0.590909091,0.724137931,0
92,1,1,1,1,0,1,0,0,0,0
31,1,1,1,1,0.951428571,0,0,0.975609756,0.722222222,0
54,1,1,1,1,0,0,0,0,0,1
77,1,1,0,1,1,1,0,1,1,1
36,1,1,1,1,1,1,0,0,0.5,0
92,1,1,1,1,0.333333333,1,1,1,0.935483871,0
36,1,1,0,1,1,1,1,1,0.75,0
24,1,1,0,1,1,1,1,1,0.833333333,0
33,1,0,0,1,1,0,1,0,0.571428571,1
78,1,1,1,1,1,1,0,0.636363636,0.685714286,0
108,1,1,1,1,0,1,1,0,0,0
30,1,1,0,1,0,1,1,0,0.2,0
63,1,1,1,1,0.831683168,0,0,1,0.80952381,0
42,1,1,1,1,0.277777778,1,0,0,0.777777778,0
45,1,1,0,1,1,1,1,1,0.857142857,1
90,1,1,1,1,1,1,0,1,0.833333333,1
72,1,1,1,1,1,0,0,0,0,1
113,1,1,1,1,0.9375,0,1,0.87804878,0.617647059,0
97,1,1,1,1,0.256809339,1,1,1,0.866666667,0
96,1,1,0,1,1,0,0,0,0,1
82,1,1,0,1,0,0,1,0,0,1
38,1,1,1,1,1,1,1,0,0.5,1
58,1,1,0,1,1,1,0,1,1,1
55,1,1,1,1,0.942307692,1,0,1,0.666666667,0
100,1,1,1,1,1,1,1,0,0,1
29,1,1,1,1,0.507246377,0,0,0.090909091,0.275,0
71,1,1,0,1,1,0,1,0,0,0
108,1,1,1,1,0.555555556,1,1,0.666666667,0.756097561,0
45,1,0,0,1,1,1,0,0,0.666666667,1
78,0,1,1,1,0.083333333,1,1,1,0,0
28,1,0,1,1,0,1,1,0,0.2,1
62,1,1,1,1,0.23255814,1,1,0.929824561,0.944444444,0
87,1,0,0,1,0.4,1,1,0,0,0
95,1,1,1,1,0.743589744,1,1,0.5,0.448275862,0
35,1,0,0,1,1,1,1,0,0.5,1
92,1,1,0,1,1,1,0,1,1,1
38,1,1,1,1,0.785714286,1,1,0.956521739,0.769230769,0
32,1,1,1,1,1,1,0,0,0.4,1
56,1,0,1,1,0.215384615,1,1,1,0.923076923,0
75,1,1,1,1,0,1,1,0,0,0
29,1,1,1,1,1,1,1,1,1,1
49,1,1,1,1,0.990862944,1,0,0,0.023255814,0
76,1,1,1,1,0.256410256,0,1,0.764705882,0.722222222,0
39,1,1,1,1,1,0,0,0.6,0.222222222,0
33,1,1,1,1,1,1,0,0,1,0
42,1,1,1,1,1,0,0,0.5,0.8,1
25,1,1,1,1,1,1,1,1,0.357142857,0
71,1,1,1,1,0.175,0,1,0,0.097826087,0
49,1,1,1,1,0.896551724,1,0,1,0.7,0
59,1,0,0,1,1,0,0,0,0.269230769,1
50,1,1,1,1,0.424657534,1,1,0.005952381,0.722222222,0
46,1,0,1,1,1,0,0,1,0.833333333,1
33,1,1,1,1,0,1,1,0,0,1
26,1,1,1,1,0,1,1,0,0,0
137,1,1,1,1,0,1,0,1,0.5,1
51,1,1,1,1,0.918367347,1,0,1,0.578947368,0
67,1,1,1,1,1,1,1,0,0.176470588,0
62,1,1,1,1,0.211267606,0,1,0.166666667,0.575757576,0
82,1,1,0,1,0,0,0,0,0.125,1
61,1,0,0,1,1,1,0,1,0.724137931,1
33,1,0,0,1,1,0,0,1,0.833333333,1
141,1,1,0,1,1,1,0,0,0.833333333,1
84,1,1,1,1,0.82962963,1,1,0,0.073170732,0
32,1,1,1,1,1,0,0,0,0,1
95,1,1,0,1,1,0,0,0.666666667,0.333333333,1
106,1,1,0,1,0,1,1,0,0,1
51,1,1,0,1,0,0,0,0,0,1
41,1,0,1,1,1,0,0,0.333333333,0.137931034,1
37,1,1,1,1,1,0,0,0.666666667,0.166666667,1
30,1,1,1,1,0.478873239,0,0,0.485981308,0.607142857,0
31,0,1,1,1,0.675675676,0,1,0,0.083333333,0
66,1,1,0,1,1,0,0,0,0,1
32,1,0,0,1,1,1,1,1,1,0
44,1,1,1,1,0.950413223,0,0,1,0.4375,0
138,1,1,1,1,0,1,0,1,1,1
31,1,1,1,1,1,1,0,0,0.285714286,0
40,1,0,1,1,0.081761006,1,1,1,0.894736842,0
55,1,0,1,1,1,0,0,1,0.833333333,1
41,1,1,1,1,1,1,0,1,0.733333333,0
76,1,1,1,1,0.965517241,0,0,0.96969697,0.8,0
63,1,1,0,1,1,0,0,0,0,1
39,1,0,1,1,1,0,0,1,0.076923077,1
62,1,1,1,1,0.294117647,0,1,0,0.684210526,0
42,1,0,0,1,1,0,0,1,0.833333333,1
28,1,1,0,1,1,0,0,1,0.833333333,1
75,1,1,1,1,0.575,1,1,0.941176471,0.672131148,0
60,1,1,1,1,0.922222222,1,1,1,0,0
75,1,1,0,1,1,1,1,1,0,0
86,1,1,1,1,0.985074627,1,1,0.95,0.285714286,0
49,1,1,1,1,0.985221675,1,0,0,0.023255814,0
51,1,0,1,1,0.992366412,0,0,0.613636364,0.177777778,0
69,1,1,1,1,0,0,1,0.5,0,1
69,1,1,1,1,1,1,0,1,0.833333333,1
51,1,1,0,1,0.992481203,0,0,0,0,0
40,1,1,1,1,0.58245614,1,1,1,0.666666667,0
100,1,1,1,1,1,0,1,0,0.166666667,0
27,1,1,1,1,0.943589744,1,0,1,0.428571429,0
23,1,1,1,1,0.826771654,1,0,0.857142857,0.481481481,0
66,0,1,1,1,0.992063492,0,0,1,0.1,0
61,1,1,1,1,0.955555556,1,0,0.066666667,1,0
38,1,1,1,1,0,1,1,0,0,0
98,1,1,1,1,0.860869565,0,0,0.909090909,0.253968254,0
49,0,1,0,1,1,1,0,0.846153846,0.724137931,1
48,1,0,1,1,1,0,0,1,0.833333333,1
109,1,1,1,1,0.657142857,1,0,0.090909091,0.230769231,0
50,1,1,0,1,1,0,1,0,0,0
142,0,1,1,1,0.979166667,1,0,0,0.076923077,0
157,1,1,0,1,1,0,0,0,0.071428571,1
29,1,1,1,1,0.657142857,1,0,1,0.428571429,0
18,1,1,1,1,0.180505415,0,1,1,0.843137255,0
29,1,1,1,1,0.75,0,1,0,0.0625,0
28,1,0,1,1,0.846153846,0,1,0,0.069767442,0
27,1,1,1,1,1,1,0,0.879310345,0.9,0
39,1,1,1,1,1,1,0,0,0.5,0
203,1,1,1,1,1,1,0,1,1,1
127,1,0,0,1,1,1,1,0,0.5,0
32,1,1,0,1,1,1,1,0,0.333333333,0
66,1,1,1,1,1,0,1,0,0,0
98,1,1,0,1,0.98019802,1,0,1,0.833333333,0
29,1,1,1,1,1,0,1,0,0,0
62,1,1,1,1,1,1,0,0,0.625,1
112,1,1,0,1,0,1,1,0,0,1
56,1,1,0,1,1,1,1,0,0.5,0
96,1,1,1,1,1,1,1,0,0.5,0
51,1,1,1,1,0.513157895,1,0,1,0.818181818,0
95,1,1,1,1,1,0,0,1,0,1
69,1,1,1,1,1,0,0,0.92,0.285714286,0
134,1,1,1,1,0.223684211,1,1,1,0.829787234,0
23,1,1,1,1,0,1,1,0,0.25,0
45,1,1,1,1,1,0,0,0,0,1
135,0,1,1,1,1,1,1,0,0,0
34,1,1,1,1,1,1,0,0.5,1,0
30,1,1,1,1,0.946859903,0,0,0,0.269230769,0
140,1,1,1,1,0,1,1,0,1,1
248,1,1,0,1,1,0,0,1,0.666666667,1
276,1,1,0,1,1,1,0,1,0.5,1
64,1,1,0,1,0.154639175,1,1,0.5,0.466666667,0
87,1,1,0,1,1,0,0,0,0,1
65,1,0,1,1,0.712328767,1,0,1,0.25,0
72,0,1,0,1,0,0,1,0,0,1
87,1,1,0,1,0,1,1,0,0,1
40,1,0,1,1,0.95,1,0,0.916666667,0.666666667,0
43,1,0,1,1,0.48245614,1,1,0.5,0.8,0
46,1,1,0,1,1,1,1,0,0.5,1
64,0,1,1,1,0.523364486,1,1,0,0.857142857,0
27,1,1,0,1,0,1,1,0,0,0
52,1,1,1,1,1,0,0,0,0,1
73,1,1,0,1,0,1,1,0,0,0
32,1,1,0,1,1,0,0,1,0.333333333,1
72,1,1,1,1,0.522796353,0,1,0.928571429,0.810344828,0
76,0,0,1,1,0,1,1,0,0,1
45,1,1,1,1,1,1,1,0,0.75,0
53,0,1,1,1,1,1,0,1,0.5,1
45,1,1,0,1,1,1,0,1,0.333333333,0
29,1,1,1,1,0.846153846,1,1,0.947368421,0.916666667,0
86,1,1,1,1,0.623762376,0,1,0,0.054054054,0
45,0,1,0,1,1,0,0,0,0,1
50,1,1,1,1,0.35,1,1,1,0.92,1
24,1,1,1,1,0.826086957,1,1,0,0.2,0
40,1,1,1,1,0.06504065,1,1,1,0.826923077,0
56,1,1,0,1,1,0,0,0,0.5,1
23,1,1,1,1,0.720930233,1,1,1,0.761904762,0
33,1,0,1,1,0.957446809,1,0,0.233333333,0.265306122,0
88,1,1,1,1,1,0,0,0,0,1
30,1,1,1,1,0.995423341,0,0,0.965517241,0.684210526,0
62,1,1,1,1,1,0,0,0,0.086206897,0
89,1,1,0,1,1,1,0,1,0.625,1
92,1,1,1,1,0.943661972,1,0,1,0.851851852,0
43,1,1,1,1,0,1,1,0,0,0
51,1,1,1,1,1,1,0,0.032786885,0.466666667,1
34,0,1,0,1,0.847619048,1,0,1,0.375,0
110,1,0,1,1,1,0,0,1,0.75,1
105,1,0,0,1,1,0,0,0,0,1
80,1,1,1,1,0,1,1,0,0,0
45,1,1,1,1,1,0,1,1,0,1
71,1,1,1,1,0.453608247,1,1,0.5,0.666666667,0
26,1,1,1,1,0.000956938,1,1,0.024390244,0.621621622,0
68,1,1,1,1,1,1,1,0,0.875,0
50,1,1,1,1,0.875,1,0,1,0.8,0
41,1,1,1,1,1,1,0,1,0.571428571,0
100,1,1,0,1,1,0,0,0,0,1
133,0,1,1,1,1,0,0,0,0.173913043,0
43,0,1,0,1,0.733333333,0,0,0.142857143,0.727272727,0
47,1,1,1,1,1,1,0,0,0.625,1
51,1,1,1,1,0.061728395,1,1,0.421052632,0.915492958,0
156,0,0,1,1,1,1,0,1,1,1
54,1,1,1,1,0.303030303,1,1,1,0.785714286,0
29,1,1,1,1,1,1,1,0,0.133333333,0
67,1,1,1,1,0.142857143,1,1,0,0.352941176,0
49,1,1,1,1,1,1,1,1,0.460784314,0
25,1,1,1,1,0,1,1,0,0.384615385,0
30,1,0,1,1,0,1,1,0,0,1
60,1,1,1,1,0.075471698,1,1,0,0.56,0
226,0,1,0,1,1,1,1,0.714285714,1,1
43,1,0,0,1,1,0,0,1,0.833333333,1
90,1,1,1,1,0.815789474,0,1,0.722222222,0.105263158,0
82,0,1,1,1,0,0,1,0,0.5,0
106,1,1,1,1,0.38961039,0,0,0.872340426,0.76119403,0
39,1,1,0,1,1,0,0,1,0.5,1
29,1,1,1,1,0.082880435,0,0,0.95,0.433333333,0
38,1,1,1,1,1,1,1,0,0.5,1
93,1,1,1,1,0.837696335,0,0,0.75,0.29245283,0
25,1,1,0,1,1,0,0,0,0,0
34,1,1,1,1,1,0,0,0.666666667,0.181818182,1
68,1,1,1,1,0.25,1,1,0.5,0.886792453,0
28,1,1,0,1,0,0,0,0,0.5,1
21,1,1,1,1,0,1,1,0,0,0
